id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license;ciudad
1117535871693743728;¡Excelente piso en Madrid!;160491374;David Juan;Salamanca;Lista;40.43342058373022;-3.6783308245227135;Entire home/apt;;3;10;2024-07-21;1.99;1;0;10;;madrid
707073912721841330;Malasaña Terrace apartment in Madrid;377605855;MIT House;Centro;Justicia;40.42383;-3.69884;Entire home/apt;244.0;1;67;2024-09-04;2.77;312;76;33;;madrid
700506328928861604;Blueground | Chueca, in the heart of Madrid;434208714;Blueground;Centro;Justicia;40.4245547;-3.6991939;Entire home/apt;125.0;30;1;2024-03-26;0.18;221;164;1;;madrid
19011445;Moderno apartamento en Plaza de España / Gran Vía;132637315;Julian;Moncloa - Aravaca;Argüelles;40.42494;-3.71319;Entire home/apt;144.0;2;387;2024-09-06;4.37;2;264;77;VT-4764;madrid
53400229;Private Room in the heart of Madrid;343428667;Klevi;Centro;Justicia;40.42673;-3.70072;Private room;46.0;1;22;2024-06-19;0.83;7;362;9;;madrid
1171090884750051110;Linda habitación en casa con ambiente tranquilo;418127467;Talía Lucero;Carabanchel;Opañel;40.39038;-3.72543;Private room;40.0;1;1;2024-06-15;0.34;2;269;1;;madrid
17281972;Spacious and Elegant Apartment in Reina Sofía;61396897;Ángel Stayaday;Centro;Embajadores;40.4089;-3.6945;Entire home/apt;131.0;3;321;2024-09-03;3.5;13;30;55;00000;madrid
29023627;Apartamento completo C/ Alcala -Madrid;218735767;Giovanna;Ciudad Lineal;Quintana;40.43673;-3.64174;Entire home/apt;93.0;2;340;2024-09-07;4.72;1;95;79;;madrid
1131157439225036550;Tu casa en Madrid;92184438;Tato;Latina;Cármenes;40.39784598310794;-3.739957170968733;Entire home/apt;127.0;1;39;2024-08-26;7.75;5;74;39;;madrid
54138240;Precioso piso en madrid;438896829;Juan Carlos;Ciudad Lineal;Ventas;40.43222;-3.65326;Entire home/apt;90.0;1;304;2024-09-08;9.4;1;35;149;;madrid
742647678896607606;New! Luxury apartment (Castellana-Cuzco);186132757;Elena;Chamartín;Nueva España;40.46;-3.68725;Entire home/apt;135.0;30;15;2024-06-17;0.66;3;117;6;VT-5499;madrid
979783156487290032;Ático en Madrid Río.  (Parking disponible aparte);536989964;Lorena;Usera;Almendrales;40.38608699480374;-3.698831708366368;Entire home/apt;89.0;2;26;2024-08-27;2.2;1;141;26;;madrid
39658775;Apartamento A102;51828290;Ramon;Carabanchel;San Isidro;40.3946;-3.72516;Entire home/apt;59.0;7;32;2024-06-28;0.55;21;184;9;AM-1362;madrid
19198435;Chueca Boutique;112373304;Daniel;Centro;Justicia;40.42243;-3.6998;Entire home/apt;150.0;1;218;2024-09-02;2.47;65;268;51;;madrid
639979695392158516;Habitación doble en Coliving - ICE;459314917;Belen;Tetuán;Castillejos;40.45698;-3.6909;Private room;;4;13;2024-08-25;0.49;7;0;6;;madrid
696128798054074205;Habitación doble con baño privado;307123621;Sol Square;Centro;Palacio;40.41298;-3.71294;Private room;;1;2;2024-04-30;0.1;35;115;1;;madrid
32886235;Gran Apartamento de 7 hab. y 7 baños (C/Gran Vía);34598812;Maroco;Centro;Cortes;40.41883;-3.69893;Entire home/apt;724.0;1;33;2024-08-22;0.52;11;225;9;;madrid
33683822;70m2 Loft with Patio only 20mn from Plaza Castilla;291253690;Fran Y Marta Isabel;Tetuán;Valdeacederas;40.46911;-3.70419;Entire home/apt;104.0;20;16;2024-07-01;0.29;322;341;2;VT192276;madrid
1097829539988480667;Apartamento Coqueto y Céntrico;529558184;Bernardíno;Centro;Sol;40.41601631461252;-3.7079165875911713;Private room;53.0;1;19;2024-09-07;2.97;1;229;19;;madrid
675834294745737668;CONDE DUQUE EXCELLENT, by Presidence Rentals;77420214;Presidence Rentals;Centro;Universidad;40.42722;-3.70865;Entire home/apt;85.0;1;21;2024-08-23;0.86;24;55;4;;madrid
1182429230922944697;Mejor alojamiento;559630245;Francis;Carabanchel;Comillas;40.3954792688721;-3.71063614970089;Entire home/apt;368.0;1;1;2024-06-28;0.39;1;83;1;;madrid
930680724756657668;Precioso piso en Cuatro Caminos;518713670;Bemadrid;Tetuán;Bellas Vistas;40.44842959614383;-3.7072267997446633;Entire home/apt;64.0;90;1;2024-08-24;1.0;254;164;1;;madrid
980489596974769035;Cozy apartment center of Madrid;18571116;Juliana Del Mar;Centro;Embajadores;40.41139007815026;-3.702977323892906;Entire home/apt;;1;16;2024-07-16;1.4;4;263;16;;madrid
49623223;Bravo Terrace I apartment in Madrid;377605855;MIT House;Salamanca;Guindalera;40.43061;-3.66882;Entire home/apt;171.0;1;51;2024-07-27;1.3;312;330;11;VT-5066;madrid
1173774357588030568;Fantástico atico en el barrio de Salamanca;112544099;Raul;Salamanca;Guindalera;40.43446;-3.67271;Entire home/apt;230.0;1;3;2024-07-14;1.34;1;365;3;;madrid
41007467;Room of excellence with private bathroom.;12581938;Silvia;Retiro;Estrella;40.41111;-3.66305;Private room;48.0;2;32;2024-07-09;0.56;2;59;27;;madrid
1028760605063079630;Habitación en Atocha.;159587607;Mariam;Arganzuela;Atocha;40.404727668443286;-3.686889294453935;Private room;30.0;1;9;2024-01-20;0.96;1;256;9;;madrid
1066704100842332721;Habitación en casa Mamá Elba;5765108;Elba;Centro;Palacio;40.40899747834222;-3.7103462654273818;Private room;58.0;2;36;2024-09-08;4.74;1;27;36;;madrid
969635294914728480;Cómoda habitación en Madrid;66952923;Oriana;Centro;Palacio;40.421721608940864;-3.7115709862019695;Private room;68.0;2;23;2024-07-19;1.84;4;164;22;;madrid
777432092919579651;Acogedor bungalow a estrenar;30799051;Pedro;Tetuán;Bellas Vistas;40.44887;-3.70623;Entire home/apt;120.0;1;81;2024-08-24;3.82;2;125;43;;madrid
784741075196692838;XXX5-Casa Palacio Real.;901218;Myrko;Centro;Palacio;40.41738;-3.70918;Private room;125.0;1;18;2024-08-07;0.95;63;342;11;;madrid
810745719859961823;Blueground | Malasaña, in the heart of Madrid;434208714;Blueground;Centro;Universidad;40.4232446;-3.7047904;Entire home/apt;101.0;30;8;2024-07-27;0.45;221;244;5;;madrid
1153482885318629893;Duque de Rivas-2B-4;576464572;Maria Mercedes;Centro;Embajadores;40.41249;-3.70708;Private room;;15;3;2024-08-07;1.15;176;124;3;;madrid
883817480458744287;Madera XI-Darya Living;512914167;Pablo;Centro;Universidad;40.42299602807552;-3.7050643626857993;Entire home/apt;;30;1;2024-08-21;1.0;13;0;1;;madrid
1177153799736546245;Luminosa habitación;448890645;Salomé;Arganzuela;Palos de Moguer;40.40299903527739;-3.6916486610796966;Private room;20.0;1;1;2024-06-30;0.41;45;307;1;;madrid
791946049512096821;Habitación en Madrid Rio;5537924;Amaia;Carabanchel;Comillas;40.39379805566319;-3.708585991528422;Private room;32.0;3;27;2024-06-24;1.36;5;262;11;;madrid
1038061510114332215;Luminosa Suite en Chamberí;448890645;Salomé;Chamberí;Trafalgar;40.42967654544065;-3.703448402173129;Private room;48.0;15;2;2024-05-19;0.44;45;247;2;;madrid
810514692914250748;Bonita habitation,  baño privado;497513992;Olga;Latina;Puerta del Angel;40.4053416;-3.735035;Private room;60.0;1;92;2024-09-05;4.66;1;330;59;;madrid
637305118378981964;Habitacion confortable en Madrid;429521299;Marli;Centro;Cortes;40.41903;-3.69904;Private room;85.0;3;10;2024-07-01;0.36;16;121;6;;madrid
1086253821003841243;Excelente piso en Ciudad Lineal;518713670;Bemadrid;Ciudad Lineal;San Pascual;40.44555;-3.64964;Entire home/apt;73.0;30;1;2024-04-01;0.18;254;270;1;;madrid
50724146;Singular apartamento con entrada independiente;224360757;Manuel;Salamanca;Guindalera;40.43492;-3.66266;Entire home/apt;115.0;5;26;2024-07-20;0.73;1;251;14;;madrid
1152242020363207680;Habitación pequeña Atocha;353953653;David;Arganzuela;Palos de Moguer;40.40235;-3.69145;Private room;33.0;1;15;2024-08-26;4.33;1;173;15;;madrid
751123997351610650;Agradable casa con Jardín interior;486013854;Sentis;Ciudad Lineal;Quintana;40.43959;-3.64048;Entire home/apt;115.0;2;51;2024-09-01;2.39;1;52;29;;madrid
1049255033672285158;Loft reformado en Marques de Vadillo;414030796;Borja;Carabanchel;San Isidro;40.39742800900981;-3.7204773862085054;Entire home/apt;64.0;2;38;2024-08-19;4.96;6;115;38;;madrid
1192868117976635728;Habitación doble con Balcón;587301740;Luis;Tetuán;Cuatro Caminos;40.44905;-3.70252;Private room;45.0;2;4;2024-07-21;1.82;2;320;4;;madrid
1192611052973174624;Habitacion acogedora;586998925;Hugo Manuel;Tetuán;Cuatro Caminos;40.45288040075047;-3.697657584184033;Private room;60.0;1;1;2024-07-14;0.5;1;268;1;;madrid
47950055;Apartamento con parking incluido junto Madrid rio;196395456;Ana;Arganzuela;Imperial;40.41284;-3.71866;Entire home/apt;160.0;1;86;2024-08-28;2.02;12;49;31;;madrid
1115039298926369931;Coqueto Estudio en Argüelles;142175605;Ana;Moncloa - Aravaca;Argüelles;40.4293224;-3.7166358;Entire home/apt;96.0;7;1;2024-05-30;0.29;29;40;1;;madrid
959885684132727928;Habitación con mucha luz Atocha;448890645;Salomé;Arganzuela;Palos de Moguer;40.40428;-3.69347;Private room;;15;1;2024-07-04;0.43;45;0;1;;madrid
1134471791570179059;Habitación privada muy céntrica;213200711;Guillermo Andrés;Centro;Embajadores;40.4117019158866;-3.704932279738112;Private room;22.0;1;15;2024-08-19;3.15;4;230;15;;madrid
16146747;Apartamento recién reformado !! TODO NUEVO !!!!;82169126;Javi;Carabanchel;San Isidro;40.40034;-3.72141;Entire home/apt;92.0;20;47;2024-05-25;0.5;4;61;6;;madrid
53355903;Fantástico Apto. en Madrid Centro;40877988;Raul;Centro;Justicia;40.420181;-3.697662;Entire home/apt;154.0;1;161;2024-09-06;4.78;124;318;70;VT-10197;madrid
30045564;PLAZA MAYOR,  THE HISTORICAL CITY CENTER;36503894;Marta Y Enrique;Centro;Sol;40.4142;-3.7076;Entire home/apt;263.0;1;233;2024-08-13;3.32;38;284;47;;madrid
1141216745207583849;Loft Duplex Puerta de Toledo 2;446760611;Raul;Arganzuela;Acacias;40.4042;-3.70574;Entire home/apt;42.0;14;5;2024-08-19;1.47;34;260;5;;madrid
866770963744483601;Encantador Piso en Madrid Centro;389829910;Alberto;Centro;Universidad;40.42292;-3.70417;Entire home/apt;107.0;1;142;2024-09-09;8.26;6;166;120;;madrid
640453396456879662;Regio Esquinazo / Calle Mayor y Cava de San Miguel;40877988;Raul;Centro;Sol;40.4158;-3.7084877;Entire home/apt;485.0;2;113;2024-09-06;4.12;124;142;67;;madrid
1049224012354024179;New Luxury flat next to Gran Vía;41264057;Moshe;Centro;Universidad;40.42201211801238;-3.7040826190282727;Entire home/apt;226.0;3;3;2024-07-08;0.47;2;166;3;;madrid
21026173;Safe place. Two spaces of tranquility and luxury;505981;Fernando;Centro;Embajadores;40.41043;-3.70746;Entire home/apt;337.0;2;62;2024-08-02;0.75;4;310;13;VT-2333 VT-5431;madrid
1146387781592283894;Modern & Cozy-1Bedroom 1Bath-Av. de America;574990734;David;Chamartín;Prosperidad;40.44151;-3.67679;Entire home/apt;143.0;1;4;2024-07-15;0.99;21;162;4;;madrid
1020927518047024000;G111 Hab Doble con Baño compartido;23441165;Andrea;Centro;Cortes;40.41802577702646;-3.693307455167206;Private room;;1;8;2024-03-18;0.85;31;280;8;;madrid
858484072539069898;White and Yellow;454106623;Blanca;Carabanchel;Puerta Bonita;40.38400323865006;-3.7314217422637856;Entire home/apt;63.0;1;71;2024-08-26;4.05;17;117;57;;madrid
1117107050463132415;Bonito apartamento Lavapiés;1130651;Sergio;Centro;Embajadores;40.40912;-3.70182;Entire home/apt;75.0;3;1;2024-08-26;1.0;3;152;1;;madrid
1181689016315164491;¡Bonita habitación en Madrid!;560170586;Heily;Carabanchel;Opañel;40.389667894937695;-3.7184913866401006;Private room;41.0;1;1;2024-06-24;0.37;5;266;1;;madrid
1111451435695521239;Visita Madrid;1714541;Ignacio;Retiro;Pacífico;40.40509;-3.67309;Private room;35.0;1;9;2024-08-28;1.58;17;250;9;;madrid
1192595239022451086;"Airbnb; una de las mejores casas para ti";552745895;Juan Pablo;Centro;Embajadores;40.41219;-3.7001;Entire home/apt;130.0;1;12;2024-09-07;9.47;3;162;12;;madrid
668134293385077734;Nice and cozy accomodation with wifi;341858174;Coricori;Tetuán;Almenara;40.4717;-3.68939;Private room;42.0;1;32;2024-06-01;1.52;2;36;23;;madrid
1523675;Full Studio in Malasaña;8130428;Carmelo;Centro;Universidad;40.42816;-3.7045;Entire home/apt;72.0;1;744;2024-08-11;5.6;2;43;75;;madrid
998998736806619190;San Francisco;1408525;Mad4Rent;Centro;Embajadores;40.41176;-3.70382;Entire home/apt;120.0;3;21;2024-08-08;1.94;70;131;21;;madrid
1152014033637681202;Ultra-central home base & rooftop terrace;576452783;Vincci Vía;Centro;Universidad;40.4224128;-3.7089378;Private room;194.0;1;1;2024-06-04;0.3;5;105;1;;madrid
50826487;APARTAMENTO muy LUMINOSO en ARAVACA/POZUELO;61076761;Berta;Moncloa - Aravaca;Aravaca;40.44611;-3.7849;Entire home/apt;125.0;2;23;2024-06-02;0.61;1;259;2;;madrid
1019361593008614769;SS- NY Style Atico Madrid;464202589;Maria Y Jorge;Salamanca;Guindalera;40.43466;-3.66816;Entire home/apt;116.0;2;82;2024-09-02;8.2;7;25;82;;madrid
1097516940690686138;Buena ubicación 4pax.Precio especial;533859534;Amanda;Tetuán;Almenara;40.470048452672536;-3.699008481402129;Entire home/apt;77.0;5;4;2024-06-16;0.81;1;233;4;;madrid
114854;NICE CENTRAL TOURISM-BUSINESS APTO;361930;Maria;Chamberí;Rios Rosas;40.4382;-3.69389;Entire home/apt;100.0;2;177;2024-09-08;1.12;4;14;30;;madrid
979654328552255876;Casita comfortable;536952189;Catalina;Fuencarral - El Pardo;Peñagrande;40.47799;-3.72089;Private room;30.0;1;13;2024-07-03;1.12;1;229;13;;madrid
782402536605430808;Madrid Ronda de Segovia;325163963;Tourist;Puente de Vallecas;Entrevías;40.38272071839224;-3.6729086200112384;Entire home/apt;69.0;1;11;2024-07-10;0.72;20;258;10;;madrid
922279485725006244;Exterior Apartment in Malasaña 4 pers.;291253690;Fran Y Marta Isabel;Centro;Universidad;40.42493;-3.70283;Entire home/apt;150.0;1;14;2024-09-08;1.06;322;93;11;;madrid
887120231398812211;Little Malasaña en Madrid;116370398;Flor;Centro;Universidad;40.4215824;-3.7026425;Entire home/apt;137.0;2;31;2024-08-25;2.63;1;44;31;;madrid
21728003;(Almudena) Modern & luxury space near Plaza Mayor;157906856;Inmoprillato S.L;Centro;Palacio;40.41521;-3.71076;Entire home/apt;123.0;1;422;2024-09-08;5.09;5;301;92;VT-5980;madrid
32060927;Madrid zona tranquila y cerca del centro;138753103;Ferney;Usera;Pradolongo;40.3851;-3.71055;Private room;;2;67;2024-06-02;0.99;1;87;14;;madrid
1064622390144559364;Real Bites Accommodations Madrid;555335545;Real Bites;Centro;Universidad;40.4258687;-3.7028858;Entire home/apt;98.0;3;1;2024-06-05;0.3;1;5;1;;madrid
1151193072704447924;Madrid Nuevo Apt;576249582;Camila;Ciudad Lineal;Ventas;40.43039411704768;-3.647388411937521;Entire home/apt;81.0;2;14;2024-08-30;3.89;1;152;14;;madrid
1105821042781408379;Habitación individual Centro;540496709;Jordania;Moncloa - Aravaca;Casa de Campo;40.4225509;-3.7230159;Private room;41.0;2;19;2024-09-10;5.64;2;221;19;;madrid
1218244301027992168;Habitación con Baño Privado;24111170;Henry A.;Chamartín;Castilla;40.47146;-3.68727;Private room;48.0;1;2;2024-09-08;2.0;1;337;2;;madrid
979968700085579633;Apartamento de 2 Habitaciones;536587738;Jingyue;Villaverde;Los Rosales;40.3574667;-3.6858094;Entire home/apt;175.0;1;20;2024-08-15;1.66;6;82;20;;madrid
555947602137222223;BLUE MARINE APARTMENT ll;52530675;Esther;Usera;Orcasur;40.3818;-3.69288;Entire home/apt;85.0;4;22;2024-06-06;0.74;41;361;7;;madrid
37494274;Cozy penthouse: Private Room, Near Atocha & Retiro;153042930;Andres;Retiro;Pacífico;40.40729;-3.67806;Private room;73.0;2;121;2024-09-04;1.98;1;52;33;;madrid
1145777795648619781;dulce hogar;74931133;José Antonio;Carabanchel;Puerta Bonita;40.377755136091146;-3.742228443138599;Entire home/apt;80.0;2;13;2024-08-27;4.43;1;52;13;;madrid
1107132691807023468;Acogedora habitación;175458631;Giovanny;Latina;Puerta del Angel;40.4117886;-3.7340479;Private room;;1;13;2024-06-16;2.28;1;0;13;;madrid
667787851795086282;Habitación en el barrio de la letras;50080380;Rubens;Centro;Cortes;40.41242;-3.69589;Private room;;7;8;2024-07-21;0.31;17;0;2;;madrid
688047317652998064;Apartamento 1 dormitorio en Malasaña;9998218;Havi;Centro;Universidad;40.4251;-3.70237;Entire home/apt;100.0;1;41;2024-04-29;1.68;2;1;15;;madrid
1248292;Best Deal GOYA SUITE Historic SOL;6566447;Marga Casanova;Centro;Sol;40.41884;-3.702;Entire home/apt;130.0;2;282;2024-07-08;2.08;3;294;19;VT- 8770;madrid
597533396172776439;Aristocratic Persia at the Casa de Madrid;452654155;Felipe;Centro;Palacio;40.418617;-3.70986;Private room;142.0;1;91;2024-08-21;3.17;8;235;27;;madrid
1020213127926770131;Esteban Mora Apartment;50887257;Houxury;Ciudad Lineal;San Pascual;40.440339515329576;-3.653338824189305;Entire home/apt;;30;1;2024-02-02;0.13;19;13;1;;madrid
1214672814362519027;Apartamento para 2 personas;402044260;Cristina;Tetuán;Castillejos;40.460821066566176;-3.6955480731252623;Entire home/apt;119.0;1;1;2024-09-08;1.0;2;83;1;;madrid
828186385624277397;Museos & Las Cortes - Familias 6 hab-6 baños;407492831;Lourdes Y Dani;Centro;Cortes;40.41450792710008;-3.696313068153223;Entire home/apt;656.0;2;30;2024-08-25;1.77;1;105;23;;madrid
13576483;Charming Two  Bedroom Apartment Near City Center;63720237;Mercedes;Salamanca;Guindalera;40.43363;-3.66152;Entire home/apt;89.0;6;47;2024-07-23;0.47;1;292;11;;madrid
1122531747496902865;Acogedor y fiable;569429257;David;Carabanchel;Abrantes;40.37659758632935;-3.7309371707802;Shared room;25.0;1;1;2024-05-16;0.25;1;269;1;;madrid
563118379362447870;Habitación céntrica y limpia;89169550;Hugo;Carabanchel;Opañel;40.39413;-3.72123;Private room;34.0;2;7;2024-01-28;0.23;3;345;2;;madrid
979237914688500941;Habitación en el Barrio el Pilar;529530917;Leo;Fuencarral - El Pardo;Pilar;40.47640044328704;-3.712253274921773;Private room;34.0;1;48;2024-08-12;4.34;1;251;48;;madrid
43652686;Luxury Apartament Plaza Castilla;39692035;Evelyn;Chamartín;Castilla;40.46882;-3.68629;Entire home/apt;82.0;30;37;2024-06-27;0.73;4;283;8;;madrid
49908446;Habitación muy céntrica metro tirso Molina,  sol.;402370216;W Rodrigo;Centro;Embajadores;40.40685;-3.70393;Private room;21.0;25;10;2024-01-31;0.26;6;341;3;;madrid
917922741750673213;B Callao place;538179240;David;Centro;Sol;40.41980288292147;-3.707833871595545;Entire home/apt;159.0;1;75;2024-08-27;5.07;6;358;67;;madrid
6083007;Luxury Apartment in Museum Mile 1;20577458;Eliana NOAAN;Centro;Cortes;40.41338;-3.69727;Entire home/apt;;4;200;2024-08-19;1.75;15;0;29;VT-3644;madrid
1157955398953568320;Apartamento en el parque del Retiro Apartment IV;596469;Gabriel Avalos;Retiro;Ibiza;40.4206159;-3.6786852;Entire home/apt;241.0;1;1;2024-07-21;0.57;30;280;1;;madrid
38744362;Salamanca District with pool;120066393;Lola;Salamanca;Lista;40.43136;-3.67311;Entire home/apt;74.0;2;52;2024-08-18;3.65;24;339;43;;madrid
35990283;Habitacion económica para una persona;181830190;Like At Home;Retiro;Pacífico;40.40572;-3.68483;Private room;28.0;1;97;2024-08-14;1.53;7;49;26;;madrid
760634214997391770;Precioso y muy luminoso apartamento en Madrid;9784188;Michele;Retiro;Pacífico;40.40484;-3.6764;Entire home/apt;120.0;3;4;2024-07-24;0.19;1;321;3;;madrid
782565421274548564;Se alquila habitación pequeña céntrica metro Sol;444468282;Will;Centro;Palacio;40.42066836813012;-3.706813529133797;Private room;21.0;10;4;2024-01-11;0.35;8;320;4;;madrid
1186704807816633401;Un espacio amigable y cómodo;563435818;Nahir;Villaverde;Los Rosales;40.35224;-3.68763;Private room;;3;2;2024-07-24;0.98;1;2;2;;madrid
837018906900339076;Acogedor Dúplex Barrio Del Pilar;233936307;Daniel;Fuencarral - El Pardo;Pilar;40.477869;-3.709365;Entire home/apt;195.0;1;8;2024-07-01;0.6;1;228;7;;madrid
28100845;Habitación cerca de Madrid;45433928;Maria Wilma;Carabanchel;Puerta Bonita;40.384002330191706;-3.7290316075086594;Private room;38.0;1;1;2024-06-24;0.37;2;295;1;;madrid
1096921950927637766;NEW, Modern and Luxurious, 3BR|3BA Apt;21663488;John;Salamanca;Lista;40.4286163002502;-3.670450737903177;Entire home/apt;290.0;1;25;2024-08-26;4.03;7;35;25;;madrid
1174685289295549129;Habitación Exterior Embajadores;83430142;Alberto;Arganzuela;Acacias;40.4022963;-3.7014448;Private room;36.0;5;6;2024-08-24;2.25;4;141;6;;madrid
28243613;Habitación Axel Premium - 2 Pax;198579069;Axel Hotel Madrid - Adults Only;Centro;Embajadores;40.41206;-3.70153;Hotel room;;1;4;2024-08-01;0.07;16;262;1;;madrid
28472512;Habitación en Centro de Madrid;87541040;Karina;Chamberí;Rios Rosas;40.44049;-3.69685;Private room;;1;23;2024-08-17;0.87;2;0;6;;madrid
29301608;Lux 2 double bedrooms & 2 ensuite bath in Malasaña;220729063;Pablo;Centro;Sol;40.41976;-3.70409;Entire home/apt;;3;6;2024-07-15;0.08;4;0;2;;madrid
1160198230952399774;Estancia Relajante y Hogareña;290710587;Saide;San Blas - Canillejas;Hellín;40.43209;-3.61349;Private room;;1;1;2024-06-19;0.35;2;0;1;;madrid
1103429026495077744;Apartamento de diseño en el centro de Madrid;68192396;Jon;Centro;Palacio;40.4135439;-3.712229499999999;Entire home/apt;145.0;2;5;2024-06-02;0.84;1;75;5;;madrid
51406711;Charming Malasaña Center;416340006;Anlasa Gestión SL;Centro;Universidad;40.42526;-3.70748;Entire home/apt;145.0;1;30;2024-08-30;0.8;1;300;6;;madrid
29280743;Retiro Park with pool;120066393;Lola;Retiro;Pacífico;40.405382899728814;-3.673852581306122;Entire home/apt;63.0;5;129;2024-08-24;1.8;24;0;37;;madrid
6161577;Apartment in down-town Madrid - SOL;24861646;Javier;Centro;Sol;40.41698;-3.7034;Entire home/apt;105.0;3;212;2024-08-21;1.86;1;111;33;;madrid
986747942430426975;Auditorio-Bernabéu Apartment2;16706312;Cristina;Chamartín;Ciudad Jardín;40.4465303;-3.6770994;Entire home/apt;250.0;1;3;2024-05-19;0.27;1;114;3;;madrid
1021678444225947390;Pacifico - 3 Bedrooms Duplex with Pool;3775349;Caterina;Retiro;Adelfas;40.40126;-3.67339;Entire home/apt;135.0;1;2;2024-06-28;0.67;25;197;2;;madrid
882563737597161339;Confort habitación con vista a la naturaleza;346372184;Jessica;Usera;San Fermín;40.36738588060922;-3.687142910582974;Private room;44.0;2;23;2024-07-22;1.42;1;212;17;;madrid
1127451395313169087;Piso en el centro 2;166167615;Alejandro;Centro;Universidad;40.42901888038656;-3.702812205201384;Entire home/apt;190.0;1;5;2024-07-07;1.15;9;83;5;;madrid
1174079494373814771;Habitación en Lavapiés;572816665;José Manuel;Centro;Embajadores;40.4063977;-3.6997955;Private room;41.0;2;2;2024-07-15;0.9;1;98;2;;madrid
14883172;Coqueto piso en Madrid;1989555;Carlos;Ciudad Lineal;Concepción;40.44157;-3.64429;Entire home/apt;116.0;2;7;2024-07-14;1.81;1;104;7;;madrid
47883524;Retiro Vi apartment in Madrid;377605855;MIT House;Retiro;Ibiza;40.41954;-3.67744;Entire home/apt;;1;69;2024-03-16;1.65;312;0;16;VT-1747;madrid
1013524100030829522;Apartamento 1 dormitorio;543428383;Javier;Retiro;Pacífico;40.401742860323424;-3.675410808428949;Entire home/apt;83.0;4;3;2024-09-07;0.98;2;57;3;;madrid
1218784274845548204;Bernabeu Exclusive Ii apartament in Madrid;377605855;MIT House;Chamartín;Nueva España;40.46317;-3.68874;Entire home/apt;310.0;1;2;2024-08-30;2.0;312;342;2;;madrid
34971869;Deluxe Apartment Velazquez Suites Ii;233841185;Selektia;Salamanca;Castellana;40.43478;-3.68304;Entire home/apt;202.0;1;17;2024-08-11;0.28;10;270;7;;madrid
3819043;Comfy flat La Latina (AC, Wifi);7267067;Martin;Centro;Palacio;40.40959;-3.71687;Entire home/apt;89.0;4;202;2024-07-15;1.67;1;304;26;;madrid
1105168443722383191;Habitación chica B. Salamanca;565303413;Kiara;Salamanca;Lista;40.43247742523418;-3.6788455716600703;Private room;27.0;4;3;2024-07-22;0.55;2;68;3;;madrid
11841192;Madrid Centro SOL, tranquilo y elegante;24122898;Mamen-Helion;Centro;Sol;40.41805483322102;-3.7026192247867584;Entire home/apt;230.0;2;27;2024-05-26;0.27;2;262;9;;madrid
14328391;Amazing & Unique 2BD 2BTH - SOL, CITY CENTER;30906733;Guillermo;Centro;Sol;40.41486;-3.70452;Entire home/apt;192.0;1;242;2024-07-29;2.47;1;303;25;VT-2128;madrid
11883563;Sol Mayor 106;39362213;Jose;Centro;Sol;40.41725;-3.7052;Entire home/apt;130.0;1;40;2024-07-28;0.39;5;96;18;;madrid
41084600;Teruel 18;199943183;Enrique;Tetuán;Cuatro Caminos;40.45074;-3.70236;Entire home/apt;100.0;2;3;2024-08-25;0.12;20;6;1;;madrid
1190389946633847573;Habitación Gran Vía - Callao - Baño Compartido;116363697;Giselle;Centro;Sol;40.41799562205525;-3.704307246910937;Private room;49.0;2;3;2024-09-09;1.43;6;76;3;;madrid
1155572342064198675;Conde de Vilches-31-3;576464572;Maria Mercedes;Salamanca;Guindalera;40.43646138937245;-3.669225100618384;Private room;17.0;15;1;2024-07-27;0.64;176;121;1;;madrid
799795335995606196;Apartamento con balcon F;465040981;Sibela;Villaverde;Los Rosales;40.34976033172178;-3.685722336501765;Private room;;1;4;2024-06-23;0.28;9;109;3;;madrid
613042525331592690;Acogedor Hospedaje en Madrid;435710389;Hildemaro;Puente de Vallecas;San Diego;40.38725;-3.6703;Entire home/apt;;1;15;2024-03-27;0.52;9;0;1;;madrid
1126632073149050417;AVMED43-05 Alojamiento céntrico de lujo Madrid;567327895;Santiago;Retiro;Estrella;40.40743277204224;-3.668176427609183;Private room;;7;2;2024-07-26;0.85;95;6;2;;madrid
1207003545450985189;Avenida Reina Victoria 17 h1;576464572;Maria Mercedes;Chamberí;Vallehermoso;40.4468213;-3.7069834;Shared room;;10;1;2024-08-12;1.0;176;6;1;;madrid
1157825339502470863;Cea Bermúdez-46-9;576464572;Maria Mercedes;Chamberí;Vallehermoso;40.44027;-3.71303;Private room;;15;2;2024-07-02;0.65;176;57;2;;madrid
1070253869797985203;Exyca Malasaña;511649938;Exyca;Centro;Universidad;40.42915910000001;-3.7081133;Entire home/apt;103.0;1;7;2024-07-07;0.93;24;303;7;;madrid
21515176;New Studio in Atocha;460391145;Francisco Andres;Arganzuela;Palos de Moguer;40.40224;-3.69211;Entire home/apt;105.0;1;131;2024-08-08;1.57;130;336;10;VT-5604;madrid
844000325499446880;1 habitación  y baño privado dirección central;109217314;Ana Isaura;Tetuán;Berruguete;40.45945346783219;-3.709858317352459;Private room;35.0;2;33;2024-08-22;1.86;1;51;18;;madrid
